GEOID,NAME,year_,AreaBurned
30067,Park,2003,0.0015650728461032231
30067,Park,2006,0.02860845156169755
30067,Park,2007,0.029816344158239846
30067,Park,2011,0.0005381410046785172
30067,Park,2012,0.004542341080655216
30067,Park,2013,0.00604605527131682
30067,Park,2015,4.2924882244051683e-05
30067,Park,2016,0.0006739215125773361
30069,Petroleum,2010,0.011187740540743023
30069,Petroleum,2011,1.377508160598786e-05
30069,Petroleum,2012,0.008494347667301318
30069,Petroleum,2014,0.001021986054481797
30069,Petroleum,2015,0.0027786460355378375
30069,Petroleum,2016,6.7903673774266195e-09
30069,Petroleum,2017,0.006493904960121772
30069,Petroleum,2019,0.0052169153297034155
30071,Phillips,2010,0.0002024835850164639
30071,Phillips,2011,0.00010925033698259864
30071,Phillips,2012,0.010574502020241626
30071,Phillips,2016,0.0001323916514008488
30071,Phillips,2017,0.005692649164611251
30071,Phillips,2018,0.0012202763680271144
30071,Phillips,2019,0.0016484441408833052
30073,Pondera,2007,0.006380314913470391
30073,Pondera,2015,0.05003629513134338
30073,Pondera,2016,6.347724692616923e-06
30073,Pondera,2017,0.006787678767762974
30075,Powder River,2001,5.1403145047618016e-05
30075,Powder River,2006,0.007060087827226425
30075,Powder River,2007,0.014531675873593507
30075,Powder River,2008,0.0003653074972342771
30075,Powder River,2010,0.0006820545717918055
30075,Powder River,2011,0.026824613974660034
30075,Powder River,2012,0.20612618728944695
30075,Powder River,2014,6.901780338229383e-05
30075,Powder River,2015,0.0025972186809430802
30075,Powder River,2016,0.0004776170931238632
30075,Powder River,2017,0.008142445841777772
30075,Powder River,2018,0.00030681586909805865
30077,Powell,2003,0.025762623426957405
30077,Powell,2006,0.000269736411413816
30077,Powell,2007,0.012449613112622498
30077,Powell,2008,0.0001101280944355505
30077,Powell,2009,0.0010009331248102499
30077,Powell,2011,0.003277445262875594
30077,Powell,2012,0.004057490351316121
30077,Powell,2015,0.0001836317998344333
30077,Powell,2017,0.08111362719389947
30077,Powell,2018,0.0018827171123881963
30077,Powell,2019,1.8518427339640306e-05
30079,Prairie,2007,0.0012803631873727851
30079,Prairie,2010,6.173273952541585e-05
30079,Prairie,2011,0.00015653305545664976
30079,Prairie,2012,0.0002474391404823437
30079,Prairie,2017,0.0008779404588856571
30079,Prairie,2018,1.0169071248922461e-05
30081,Ravalli,2002,5.655003685540135e-07
30081,Ravalli,2003,0.007413411273282541
30081,Ravalli,2005,0.009092181797658342
30081,Ravalli,2006,0.005289556915887884
30081,Ravalli,2007,0.018315511958348824
30081,Ravalli,2009,0.004788498926405704
30081,Ravalli,2010,0.0005875406730197852
30081,Ravalli,2011,0.01381106383129809
30081,Ravalli,2012,0.010524433472230265
30081,Ravalli,2013,0.0016264734137307775
30081,Ravalli,2014,3.275342197171573e-05
30081,Ravalli,2015,2.1424194586011275e-05
30081,Ravalli,2016,0.004763236106872079
30081,Ravalli,2017,0.014682460598152966
30081,Ravalli,2018,0.0003505574608326385
30081,Ravalli,2019,3.955969290597793e-05
30083,Richland,2017,0.0038175281816160834
30085,Roosevelt,2012,0.0047713520112559055
30085,Roosevelt,2018,0.0038068350104567637
30087,Rosebud,2006,0.007086453726807505
30087,Rosebud,2007,0.0019083351832714353
30087,Rosebud,2010,9.517789510937208e-06
30087,Rosebud,2011,0.004832355019670987
30087,Rosebud,2012,0.21790144704500364
30087,Rosebud,2014,0.004010022719482698
30087,Rosebud,2015,0.001995101015444079
30087,Rosebud,2016,0.003911013216768438
30087,Rosebud,2017,0.02665537207607948
30087,Rosebud,2018,0.00010796100144876407
30087,Rosebud,2019,3.707169104073942e-06
30089,Sanders,2001,7.707884884623699e-05
30089,Sanders,2003,0.0018825183014785456
30089,Sanders,2005,0.005211325595166403
30089,Sanders,2006,0.0004058221333417957
30089,Sanders,2007,0.044018966978054686
30089,Sanders,2010,0.0002029806501727869
30089,Sanders,2011,9.948478188439043e-05
30089,Sanders,2012,0.00014791595797069396
30089,Sanders,2013,8.30923260997042e-05
30089,Sanders,2014,0.001395339408798605
30089,Sanders,2015,0.04241637593670294
30089,Sanders,2016,0.01661773119211892
30089,Sanders,2017,0.028702828475361937
30089,Sanders,2018,0.0010417194213313901
30089,Sanders,2019,1.875094142359808e-05
30095,Stillwater,2003,0.0013699529604374499
30095,Stillwater,2006,0.029135585388448158
30095,Stillwater,2007,0.00013097537690788145
30095,Stillwater,2012,0.0009509548742587989
30097,Sweet Grass,2001,0.0006269727551489678
30097,Sweet Grass,2003,0.017356854586073143
30097,Sweet Grass,2006,0.06968812473103751
30097,Sweet Grass,2007,0.0017985443291045182
30097,Sweet Grass,2008,0.000291819217438393
30097,Sweet Grass,2010,2.0688706807380932e-06
30097,Sweet Grass,2017,0.001079062071736055
30099,Teton,2005,0.001919867657846832
30099,Teton,2006,0.0015508490795987922
30099,Teton,2007,0.012578393320394574
30099,Teton,2013,0.000606844851564245
30099,Teton,2015,0.0029221515868801434
30099,Teton,2016,0.0006574015396422024
30099,Teton,2017,0.004144546940258585
30103,Treasure,2006,0.003368897623179577
30103,Treasure,2012,0.007195000922283505
30103,Treasure,2017,0.00016728398653850318
30105,Valley,2012,1.649232775227908e-05
30105,Valley,2017,0.0005300719282093531
30107,Wheatland,2017,0.001543291768551781
30109,Wibaux,2018,2.3602786761835987e-05
30111,Yellowstone,2006,0.061351150749254
30111,Yellowstone,2008,0.04087246114943559
30111,Yellowstone,2010,7.705001320984568e-06
30111,Yellowstone,2011,0.00011876887555317899
30111,Yellowstone,2012,0.0015932165479905914
30111,Yellowstone,2015,0.0009611319354518627
30111,Yellowstone,2016,0.0003992454287599252
30111,Yellowstone,2019,0.001249908543558118
31017,Brown,2012,0.03456133377409249
31031,Cherry,2003,0.00019371877089942872
31031,Cherry,2012,0.005115238122035565
31045,Dawes,2006,0.01225185159610587
31045,Dawes,2012,0.02644232135753621
31067,Gage,2014,1.4690163130769134e-08
31103,Keya Paha,2012,0.043838583786866926
31137,Phelps,2014,6.005425940723749e-05
31161,Sheridan,2012,0.021676864181790333
31165,Sioux,2002,1.1450565240175546e-05
31165,Sioux,2006,0.016841384494508636
31165,Sioux,2012,0.01199685987878946
31165,Sioux,2016,0.0006496426916569976
31165,Sioux,2017,1.960368629697495e-05
32001,Churchill,2000,0.0007387989472467908
32001,Churchill,2001,0.00022832615564507262
32001,Churchill,2002,0.0011779392567797477
32001,Churchill,2003,0.00034488962927387945
32001,Churchill,2005,0.0003673048410927002
32001,Churchill,2006,0.0030742320705247407
32001,Churchill,2007,0.007153164454016735
32001,Churchill,2008,4.82313195759169e-05
32001,Churchill,2009,0.004584721562658253
32001,Churchill,2010,0.000390491283251139
32001,Churchill,2011,0.00013825507664201668
32001,Churchill,2012,0.013470569829179106
32001,Churchill,2014,9.026174526365557e-05
32001,Churchill,2015,0.001374821994317523
32001,Churchill,2016,0.004278671648939337
32001,Churchill,2017,0.05284776878719628
32001,Churchill,2018,0.00014212010589107572
32001,Churchill,2019,0.0005153529212556059
32003,Clark,2002,0.0017462502675380516
32003,Clark,2004,0.003742637704987558
32003,Clark,2005,0.06611849229154665
32003,Clark,2006,0.019289147253937985
32003,Clark,2007,0.00029349622514985543
32003,Clark,2008,5.109492104590734e-05
32003,Clark,2009,6.866797302404094e-05
32003,Clark,2010,0.00028701997067814166
32003,Clark,2011,0.0003458781963207673
32003,Clark,2012,0.000612654803495288
32003,Clark,2013,0.0113076244965569
32003,Clark,2016,0.00020039923007148967
32003,Clark,2017,0.00018407726628513396
32003,Clark,2018,7.532720375238137e-05
32003,Clark,2019,0.0019047283836680726
32005,Douglas,2000,0.0010316947821761918
32005,Douglas,2001,0.0001931557633242113
32005,Douglas,2002,0.000603260346019872
32005,Douglas,2004,0.00010812341162212086
32005,Douglas,2005,0.00018537696784696296
32005,Douglas,2006,0.0028634563810059186
32005,Douglas,2007,0.00046164990675237345
32005,Douglas,2009,0.0002870909753437302
32005,Douglas,2011,0.00198635305559996
32005,Douglas,2012,0.005450263386033559
32005,Douglas,2013,0.00998593945428651
32005,Douglas,2014,0.00013925086115043945
32005,Douglas,2015,1.7775200501362985e-05
32005,Douglas,2016,4.144330045744466e-06
32005,Douglas,2017,0.003145520305901626
32005,Douglas,2018,0.00034371628953081505
32005,Douglas,2019,9.466582293225296e-06
32007,Elko,2000,0.0185239404053288
32007,Elko,2001,0.09677864072014994
32007,Elko,2002,0.001262035123906208
32007,Elko,2003,0.004273454886369713
32007,Elko,2004,0.00040161672979011455
32007,Elko,2005,0.08578963195314201
32007,Elko,2006,0.38402864723795704
32007,Elko,2007,0.310378338776882
32007,Elko,2008,0.025783694051335227
32007,Elko,2009,0.0004100897170633014
32007,Elko,2010,0.001614102113729574
32007,Elko,2011,0.07142984707531624
32007,Elko,2012,0.06013382467463456
32007,Elko,2013,0.01268335805954576
32007,Elko,2014,5.418935199789346e-06
32007,Elko,2015,0.0008593595776211372
32007,Elko,2016,0.04602738397440413
32007,Elko,2017,0.16358567605351673
32007,Elko,2018,0.26424002204972485
32007,Elko,2019,0.013233770043595019
32009,Esmeralda,2006,5.8681582466117726e-05
32011,Eureka,2000,0.00011072474218696032
32011,Eureka,2001,0.007553118860141978
32011,Eureka,2002,9.048419076228043e-05
32011,Eureka,2004,5.741615134532953e-06
32011,Eureka,2005,0.004412127272972443
32011,Eureka,2006,0.018056566167216254
32011,Eureka,2007,0.03300560377931087
32011,Eureka,2008,0.0002519108844554556
32011,Eureka,2010,0.0005161834428630932
32011,Eureka,2011,0.03560312406461457
32011,Eureka,2012,0.005149572693788026
32011,Eureka,2013,0.0002539169847721365
32011,Eureka,2015,0.003146900187058366
32011,Eureka,2016,0.001149887433361339
32011,Eureka,2017,0.026655645917706607
32011,Eureka,2018,0.0010290320608478136
32013,Humboldt,2000,0.006477904761218805
32013,Humboldt,2001,0.05035596130061713
32013,Humboldt,2002,0.00469063400593751
32013,Humboldt,2003,0.0005882064708685011
32013,Humboldt,2004,0.00018858495696735507
32013,Humboldt,2005,0.008925118275239828
32013,Humboldt,2006,0.01975611742872773
32013,Humboldt,2007,0.020831162438485443
32013,Humboldt,2008,0.0008947622906020441
32013,Humboldt,2010,0.0005335035931176619
32013,Humboldt,2011,0.06511523337932097
32013,Humboldt,2012,0.10114236504200914
32013,Humboldt,2014,3.4723311088356733e-06
32013,Humboldt,2015,0.0001541887701133762
32013,Humboldt,2016,0.004037103014852085
32013,Humboldt,2017,0.021389414396035002
32013,Humboldt,2018,0.10094117121124287
32015,Lander,2000,0.000457208304695434
32015,Lander,2001,0.03728331291515811
32015,Lander,2002,7.790204324799292e-05
32015,Lander,2003,0.00012225292910616879
32015,Lander,2005,1.439007144847333e-05
32015,Lander,2006,0.023153942060727427
32015,Lander,2007,0.046879693761987154
32015,Lander,2008,0.001320667408671705
32015,Lander,2009,0.00013713455240175242
32015,Lander,2011,0.0013942544974010086
32015,Lander,2012,0.014180774800446022
32015,Lander,2013,0.0011336797733271938
32015,Lander,2015,0.0007309904816458518
32015,Lander,2016,0.012172425094076896
32015,Lander,2017,0.04482827752521069
32015,Lander,2018,0.028811213378649995
32015,Lander,2019,0.0001140393184988689
32017,Lincoln,2000,0.00035109099395912874
32017,Lincoln,2001,0.0003365423828353736
32017,Lincoln,2002,0.004966766608872883
32017,Lincoln,2003,0.00038221747313735115
32017,Lincoln,2004,0.0016418470705334897
32017,Lincoln,2005,0.2478138920979436
32017,Lincoln,2006,0.041735897801193085
32017,Lincoln,2007,0.000520118220030361
32017,Lincoln,2008,0.0004613225180681715
32017,Lincoln,2009,0.000709253617643077
32017,Lincoln,2010,2.2424974639192684e-05
32017,Lincoln,2011,0.006049012046554532
32017,Lincoln,2012,0.004397941773830506
32017,Lincoln,2013,0.0027674361682126568
32017,Lincoln,2014,0.004283460633509551
32017,Lincoln,2015,1.711250543776147e-05
32017,Lincoln,2017,0.000973869449557825
32017,Lincoln,2018,1.9189483313117476e-06
32017,Lincoln,2019,0.0014124136418957657
32019,Lyon,2003,8.68823986112601e-06
32019,Lyon,2005,2.4149986160618788e-05
32019,Lyon,2006,0.0028865010264437726
32019,Lyon,2007,0.006120336862048154
32019,Lyon,2008,0.00019038426598259734
32019,Lyon,2009,0.0002569455545388561
32019,Lyon,2011,0.0002515026607064658
32019,Lyon,2012,0.0019922348016366462
32019,Lyon,2013,0.00020224587219631705
32019,Lyon,2017,0.0015456825807651123
32019,Lyon,2018,0.001867590685778678
32021,Mineral,2000,8.643054114069718e-05
32021,Mineral,2003,0.0004874455106985104
32021,Mineral,2004,1.6019126163575843e-05
32021,Mineral,2005,2.9326387591064495e-05
32021,Mineral,2013,0.004060033975462887
32021,Mineral,2018,9.543162102812995e-07
32023,Nye,2001,4.215715969505994e-06
32023,Nye,2002,0.0018425587539071615
32023,Nye,2004,9.018624390510563e-05
32023,Nye,2005,0.008405346036913052
32023,Nye,2006,0.015749519071605787
32023,Nye,2007,3.5800482627319724e-05
32023,Nye,2008,0.0026139597026978755
32023,Nye,2010,6.892421900458989e-06
32023,Nye,2011,9.093031851558465e-06
32023,Nye,2012,7.129303586289706e-06
32023,Nye,2013,0.003945283621992054
32023,Nye,2014,0.004426650901030293
32023,Nye,2016,8.027142308364884e-05
32023,Nye,2017,0.0008892348755011429
32023,Nye,2018,0.00023191834158012132
32027,Pershing,2001,0.05049579163441019
32027,Pershing,2002,0.000641126234661175
32027,Pershing,2006,0.015287668818379105
32027,Pershing,2007,0.034822773398138586
32027,Pershing,2008,5.672666082346861e-05
32027,Pershing,2010,0.00246301524687617
32027,Pershing,2011,0.010980308987729918
32027,Pershing,2012,3.9065304935447606e-05
32027,Pershing,2015,8.405519954628756e-05
32027,Pershing,2016,0.005575827836966112
32027,Pershing,2017,0.050384434369273125
32027,Pershing,2018,0.003016560803842183
32029,Storey,2003,2.3422403029482975e-06
32029,Storey,2005,0.00012357417783410694
32029,Storey,2006,0.004387837951917107
32029,Storey,2008,3.1722044547032298e-06
32029,Storey,2011,1.067076472889213e-05
32029,Storey,2017,0.0001755638844066846
32029,Storey,2018,0.00020281920411200786
32031,Washoe,2000,0.0019563813705903406
32031,Washoe,2001,0.015388156730417898
32031,Washoe,2002,0.00042221264759883273
32031,Washoe,2003,0.0022517761809191486
32031,Washoe,2004,0.0017349800084192591
32031,Washoe,2005,0.011212340719413717
32031,Washoe,2006,0.009324559329742561
32031,Washoe,2007,0.009789637013010331
32031,Washoe,2008,0.002508548713701357
32031,Washoe,2009,0.0051338305535673315
32031,Washoe,2010,0.00257735153379575
32031,Washoe,2011,0.010434394632564703
32031,Washoe,2012,0.06530666024370037
32031,Washoe,2013,0.0022135505421746623
32031,Washoe,2014,0.007048522063263587
32031,Washoe,2015,0.00028052817907939264
32031,Washoe,2016,0.030637098636245967
32031,Washoe,2017,0.10761863232157573
32031,Washoe,2018,0.022480953387473687
32031,Washoe,2019,0.0013063366932211584
32033,White Pine,2000,0.002010889743961673
32033,White Pine,2001,0.005315235308701006
32033,White Pine,2004,0.002712131947710972
32033,White Pine,2005,0.0001967239826769797
32033,White Pine,2006,0.0015526994180284622
32033,White Pine,2007,0.0028528721555681675
32033,White Pine,2008,0.00027166074109610734
32033,White Pine,2009,1.2184389295274618e-05
32033,White Pine,2010,0.000129046731119559
32033,White Pine,2011,0.00016436202853758306
32033,White Pine,2012,0.008145868746968696
32033,White Pine,2013,0.002131671058285347
32033,White Pine,2014,0.0095382617226317
32033,White Pine,2015,0.0033642397756210455
32033,White Pine,2016,0.00560680262858481
32033,White Pine,2017,0.0007326776527003697
32033,White Pine,2018,0.008270698961262916
32033,White Pine,2019,0.0014116225044019397
32510,Carson City,2001,2.3336235721660122e-05
32510,Carson City,2003,0.000247743093278396
32510,Carson City,2004,0.0036423128068329307
32510,Carson City,2005,0.0002840959173343483
32510,Carson City,2006,0.0016347276332234803
32510,Carson City,2007,3.5153833824551124e-06
32510,Carson City,2009,2.361124452477092e-06
32510,Carson City,2011,0.00020774834979169388
32510,Carson City,2017,6.238366499440246e-05
32510,Carson City,2018,0.00031136239675948814
33003,Carroll,2016,0.00014947800719063853
33009,Grafton,2017,2.9918821461925145e-05
34037,Sussex,2010,9.621216277028985e-08
35001,Bernalillo,2009,0.0001101921402973567
35001,Bernalillo,2014,0.0001205575165053723
35001,Bernalillo,2016,0.0015455697341914792
35001,Bernalillo,2019,2.2322907331384448e-05
35003,Catron,2000,0.0141506330189918
35003,Catron,2001,0.002134962218347452
35003,Catron,2002,0.02089581830191887
35003,Catron,2003,0.042515573911764595
35003,Catron,2004,0.0066505938863521555
35003,Catron,2005,0.009677535573529149
35003,Catron,2006,0.027849915924993508
35003,Catron,2007,0.004568113743125659
35003,Catron,2008,9.151015819998902e-05
35003,Catron,2009,0.007033624804606495
35003,Catron,2010,0.0003856043697703888
35003,Catron,2011,0.022976529386520884
35003,Catron,2012,0.11292455214951423
35003,Catron,2014,0.00023850495319384615
35003,Catron,2015,0.0023632086507849384
35003,Catron,2016,0.009490569901005627
35003,Catron,2017,0.020529635459111135
35003,Catron,2018,0.02208726635926421
35003,Catron,2019,0.0014119747927882629
35005,Chaves,2000,0.0032130460192366364
35005,Chaves,2001,7.06907443606722e-05
35005,Chaves,2002,2.3117756760475057e-05
35005,Chaves,2003,2.898908687471613e-05
35005,Chaves,2006,0.000729940354731809
35005,Chaves,2007,0.0009499576864518606
35005,Chaves,2008,0.003530974080849363
35005,Chaves,2009,0.04076100221445964
35005,Chaves,2010,0.0006503095033624565
35005,Chaves,2011,0.0238487605016838
35005,Chaves,2016,0.00026371470721829376
35005,Chaves,2017,0.0002964145570229826
35005,Chaves,2018,0.0015449369015843068
35006,Cibola,2000,0.00133211321271273
35006,Cibola,2002,0.006315608477993359
35006,Cibola,2004,0.0034420172918303124
35006,Cibola,2006,4.581786400107912e-05
35006,Cibola,2010,7.201265716068816e-07
35006,Cibola,2013,2.5700917318800246e-05
35006,Cibola,2014,0.0004007380469045911
35006,Cibola,2017,0.00013006867304520155
35006,Cibola,2018,0.005645502644024753
35006,Cibola,2019,0.0009658909522138481
35007,Colfax,2002,0.04151930259486395
35007,Colfax,2006,0.003687751874939748
35007,Colfax,2010,0.0021521465614514003
35007,Colfax,2011,0.008317119922301537
35007,Colfax,2013,0.0005188001653736467
35007,Colfax,2018,0.01565390319090153
35007,Colfax,2019,0.002476151670611383
35011,De Baca,2000,0.00033314016259368667
35011,De Baca,2006,3.6217537556952805e-08
35011,De Baca,2011,0.0008679184773987308
35011,De Baca,2017,1.2355815158190383e-06
35013,Doña Ana,2000,0.00012285912320527558
35013,Doña Ana,2001,0.0006304056256269845
35013,Doña Ana,2008,0.0008203381290300131
35013,Doña Ana,2010,0.0033949363248666595
35013,Doña Ana,2011,0.003914624322690459
35013,Doña Ana,2012,3.5876790638829335e-06
35013,Doña Ana,2015,7.093295187510168e-05
35013,Doña Ana,2016,2.2877400042632034e-05
35013,Doña Ana,2018,1.9739729854242996e-05
35015,Eddy,2000,0.001455613985423707
35015,Eddy,2001,1.3123255123683909e-05
35015,Eddy,2002,1.6812358141430545e-05
35015,Eddy,2005,4.707627567300335e-06
35015,Eddy,2007,6.497306446727342e-06
35015,Eddy,2008,0.004995281878528507
35015,Eddy,2009,0.0011399607087247037
35015,Eddy,2010,0.00785378871164884
35015,Eddy,2011,0.04763609150454732
35015,Eddy,2012,0.0028074560596724773
35015,Eddy,2016,0.00021696698862569045
35015,Eddy,2018,0.0024598819876755786
35015,Eddy,2019,0.0001740497334314394
35017,Grant,2000,0.00030780025081047086
35017,Grant,2001,0.0001846760234044771
35017,Grant,2003,0.019348995931020886
35017,Grant,2004,0.0012086342981393516
35017,Grant,2005,0.0001819550847834396
35017,Grant,2006,0.005117664737111645
35017,Grant,2007,0.0008554118667669648
35017,Grant,2009,0.003969732605583764
35017,Grant,2010,0.000937342692752583
35017,Grant,2011,0.02115193509038492
35017,Grant,2012,0.012225552119194186
35017,Grant,2013,0.027156571208017243
35017,Grant,2014,0.0021375883500072378
35017,Grant,2015,0.00043390368446855456
35017,Grant,2016,0.0040236687456541124
35017,Grant,2017,0.002337066709035663
35017,Grant,2019,0.0006925796304040081
35019,Guadalupe,2000,0.0002180231451946949
35019,Guadalupe,2011,3.955754489348671e-08
35019,Guadalupe,2018,0.00016385572430826017
35021,Harding,2006,0.004469383514076004
35021,Harding,2018,0.0003548150978695355
35023,Hidalgo,2000,0.0011887478987312515
35023,Hidalgo,2001,0.0004896981781049209
35023,Hidalgo,2002,0.01101269828986276
35023,Hidalgo,2008,0.011236095048770154
35023,Hidalgo,2009,0.035701737076174744
35023,Hidalgo,2011,0.017326987060719265
35023,Hidalgo,2012,6.211900926581214e-06
35023,Hidalgo,2015,0.004208127016970814
35023,Hidalgo,2016,0.004628865768324689
35023,Hidalgo,2018,0.03030171709751414
35023,Hidalgo,2019,0.0022124573049929043
35025,Lea,2000,6.676070354965777e-06
35025,Lea,2006,0.03611588973014841
35025,Lea,2008,0.00022097430724423318
35025,Lea,2009,0.012023929503162825
35025,Lea,2010,0.003969813902815106
35025,Lea,2011,0.025527742078362257
35025,Lea,2016,0.0001554408148188902
35027,Lincoln,2000,0.00017482586916276995
35027,Lincoln,2001,0.0019997847896321705
35027,Lincoln,2002,0.0016473926135195777
35027,Lincoln,2003,0.00010358333539323902
35027,Lincoln,2004,0.020685602173884016
35027,Lincoln,2005,0.00010947917682171749
35027,Lincoln,2006,0.0031660851626824967
35027,Lincoln,2007,0.00012801921680838596
35027,Lincoln,2008,0.017644056721718593
35027,Lincoln,2009,0.005677155267328503
35027,Lincoln,2010,0.00034566567259241486
35027,Lincoln,2011,0.04751183767090067
35027,Lincoln,2012,0.017587273100449483
35027,Lincoln,2016,0.0006182801943686565
35027,Lincoln,2017,0.00020906158189388824
35027,Lincoln,2018,0.0013250958743301188
35027,Lincoln,2019,0.007249928828708462
35028,Los Alamos,2011,0.00925556282615153
35029,Luna,2000,0.0005503871139723913
35029,Luna,2001,2.867599639609678e-05
35029,Luna,2009,0.0006205325906390271
35029,Luna,2010,1.8697350570879805e-05
35029,Luna,2011,0.0005133718886728053
35031,McKinley,2011,0.0002092502742746073
35031,McKinley,2014,0.0004328593942354192
35031,McKinley,2015,1.636219856159705e-07
35031,McKinley,2016,8.099916147449231e-05
35031,McKinley,2017,0.0005886486990416404
35031,McKinley,2018,0.00028558565956741006
35031,McKinley,2019,0.0032151577800279846
35033,Mora,2001,0.00018858925429337072
35033,Mora,2006,0.003260164447201231
35033,Mora,2013,0.003883798594035236
35033,Mora,2018,0.0034133158524766783
35035,Otero,2000,0.00677853738773129
35035,Otero,2001,0.00020316061021412334
35035,Otero,2002,0.011035583567743066
35035,Otero,2003,0.0013414948019332205
35035,Otero,2008,0.01711572645549838
35035,Otero,2009,0.0028572571099383212
35035,Otero,2010,0.0009573918069624217
35035,Otero,2011,0.02360824769434717
35035,Otero,2012,0.00015779572967829537
35035,Otero,2014,4.462798803593392e-05
35035,Otero,2015,0.0004337954277788166
35035,Otero,2016,0.0001936864239652528
35035,Otero,2017,6.719047348189227e-05
35035,Otero,2018,0.0017453887953288237
35035,Otero,2019,5.63400950374732e-07
35039,Rio Arriba,2000,0.00046857378357800057
35039,Rio Arriba,2001,0.0005681128370297264
35039,Rio Arriba,2002,0.0036191783467040316
35039,Rio Arriba,2003,5.589873023059475e-10
35039,Rio Arriba,2005,0.0020219811096112554
35039,Rio Arriba,2006,0.000602937415977393
35039,Rio Arriba,2008,0.0005095612186964176
35039,Rio Arriba,2009,0.00016995520018561522
35039,Rio Arriba,2010,0.007628359264548317
35039,Rio Arriba,2011,0.005145015992282425
35039,Rio Arriba,2012,1.9899206984561547e-05
35039,Rio Arriba,2014,0.0015478132710088092
35039,Rio Arriba,2015,0.0006110699736956118
35039,Rio Arriba,2016,1.3311645118492735e-06
35039,Rio Arriba,2017,0.007413950219490347
35039,Rio Arriba,2018,0.00016482017142108185
35039,Rio Arriba,2019,0.003325463930815494
35043,Sandoval,2000,0.00014405131119035302
35043,Sandoval,2002,0.0017521916245486994
35043,Sandoval,2003,0.0015697808538550505
35043,Sandoval,2005,5.277421319602339e-05
35043,Sandoval,2006,0.0007872653517002914
35043,Sandoval,2009,0.0006597229202838065
35043,Sandoval,2010,0.0010151184027340583
35043,Sandoval,2011,0.04887728626891701
35043,Sandoval,2012,7.7723104436207e-05
35043,Sandoval,2013,0.009698554787735621
35043,Sandoval,2014,0.0011877289095463634
35043,Sandoval,2016,0.0002167792859427525
35043,Sandoval,2017,0.002119282695530588
35043,Sandoval,2018,0.001683972178883456
35043,Sandoval,2019,0.0008015712302373397
35045,San Juan,2000,2.0053576972274407e-05
35045,San Juan,2002,0.000319150259633691
35045,San Juan,2005,6.424290357921107e-05
35045,San Juan,2006,4.654462700800912e-05
35045,San Juan,2012,0.0005526075815100402
35045,San Juan,2014,0.005029363077750531
35045,San Juan,2016,1.2730845515384208e-05
35045,San Juan,2019,2.5339690766235257e-05
35047,San Miguel,2000,0.00011838409323326727
35047,San Miguel,2002,0.0026043508995234254
35047,San Miguel,2003,9.219484421260186e-05
35047,San Miguel,2009,5.920443185081848e-05
35047,San Miguel,2010,0.00035741445898834003
35047,San Miguel,2013,0.004225437258676007
35047,San Miguel,2015,0.0010201424827337021
35047,San Miguel,2018,9.182247852039854e-06
35049,Santa Fe,2000,6.05677004420978e-06
35049,Santa Fe,2002,0.0037190857661964748
35049,Santa Fe,2003,0.002747796527878039
35049,Santa Fe,2011,0.004083129046953708
35049,Santa Fe,2013,0.0005227255836627776
35049,Santa Fe,2016,3.0307349781605836e-06
35049,Santa Fe,2017,3.2915321449252775e-06
35049,Santa Fe,2018,0.00020289781662743094
35051,Sierra,2000,0.002313826118027707
35051,Sierra,2001,0.0001085192347831538
35051,Sierra,2002,0.00043753666815778255
35051,Sierra,2003,0.01923836605231761
35051,Sierra,2005,0.0004374718474779933
35051,Sierra,2007,0.0008555955182183404
35051,Sierra,2008,0.000426067835724056
35051,Sierra,2009,0.004414893699936465
35051,Sierra,2011,0.00011685126965953714
35051,Sierra,2012,6.24856870900639e-05
35051,Sierra,2013,0.026934631978903695
35051,Sierra,2015,5.876007826737418e-06
35051,Sierra,2016,0.00016902225376989148
35051,Sierra,2017,0.0028949475475460477
35051,Sierra,2019,0.0011554246798103534
35053,Socorro,2000,0.0003102418827948269
35053,Socorro,2002,0.0002034835087558109
35053,Socorro,2003,0.0001946537459483203
35053,Socorro,2004,3.0365893432524758e-05
35053,Socorro,2005,0.00040315769760530763
35053,Socorro,2006,0.00019576058361913252
35053,Socorro,2008,0.0015531644209990391
35053,Socorro,2010,1.011568453828804e-05
35053,Socorro,2011,0.0001435024909193205
35053,Socorro,2012,0.00010870284848845982
35053,Socorro,2015,0.007294264257381836
35053,Socorro,2016,0.016634932027681255
35053,Socorro,2017,0.005423700908082716
35053,Socorro,2018,5.988375134408416e-06
35053,Socorro,2019,0.001611647801027093
35055,Taos,2000,0.0004125060150691127
35055,Taos,2003,0.0021933623536250324
35055,Taos,2005,5.65282117306018e-05
35055,Taos,2007,0.0001865532216794878
35055,Taos,2011,0.00028207656240630434
35055,Taos,2012,0.00040156537927397854
35055,Taos,2015,0.00033265090884137166
35055,Taos,2016,0.0002129120860496506
35055,Taos,2017,4.279241365913877e-07
35055,Taos,2018,0.000948159929591172
35055,Taos,2019,0.0007930069323927681
35057,Torrance,2004,0.0005429353599281433
35057,Torrance,2007,0.002772598815534846
35057,Torrance,2008,0.008087755217170417
35057,Torrance,2011,1.720505875324061e-05
35057,Torrance,2012,0.00018891806505185675
35057,Torrance,2016,0.005601564964205898
35057,Torrance,2017,8.571657489920131e-05
35057,Torrance,2018,3.1044421471414603e-07
35057,Torrance,2019,1.418127113989516e-07
35059,Union,2000,0.0008965470118702268
35059,Union,2001,8.155569438372184e-05
